"id","text","unit","updated","firstPeriod","latestPeriod","active","variables"
"DNIFSUM","Investeringsfonde og investorernes formue","Mio. kr.","2023-08-29T08:00:00","2018M01","2023M07",TRUE,"investeringsfondstype,hovedkategori,forvaltningstype,datatype,tid"
"DNIFHVEM","Investeringsfondenes investorer","Mio. kr.","2023-08-29T08:00:00","2018M01","2023M07",TRUE,"investorland,investorsektor,investeringsfondstype,hovedkategori,kategori,forvaltningstype,risiko,datatype,tid"
"DNIFINVE","Investeringsfondenes investeringer","Mio. kr.","2023-08-29T08:00:00","2018M01","2023M07",TRUE,"investeringsfondstype,værdipapirtype,udstedelseskategori,land,sektor,valuta,datatype,tid"
"DNFPBAL","Forsikrings- og pensionssektorens balance","Mia. kr.","2023-08-30T08:00:00","2015K1","2023K2",TRUE,"virksomhedstype,værdier,balancepost,tid"
"DNFPHEN","Forsikrings- og pensionssektorens hensættelser","Mia. kr.","2023-08-30T08:00:00","2015K1","2023K2",TRUE,"virksomhedstype,værdier,balancepost,tid"
"DNFPAFKL","Forsikrings- og pensionssektorens afkast af investeringer,","Mia. kr.","2023-08-30T08:00:00","2015M01","2023M07",TRUE,"virksomhedstype,værdier,investeringstype,sektor,land,tid"
"DNFPAFKV","Forsikrings- og pensionssektorens afkast af investeringer","Mia. kr.","2023-08-30T08:00:00","2015M01","2023M07",TRUE,"virksomhedstype,værdier,investeringstype,sektor,valuta,tid"
"DNFPINVL","Forsikrings- og pensionssektorens investeringer","Mia. kr.","2023-08-30T08:00:00","2015M01","2023M07",TRUE,"virksomhedstype,værdier,investeringstype,sektor,land,tid"
"DNFPINVV","Forsikrings- og pensionssektorens investeringer","Mia. kr.","2023-08-30T08:00:00","2015M01","2023M07",TRUE,"virksomhedstype,markedsværdier,investeringstype,sektor,valuta,tid"
"DNFPVAL","Forsikrings- og pensionssektorens valutaeksponering og afdækning","Mia. kr.","2023-08-30T08:00:00","2015M01","2023M07",TRUE,"virksomhedstype,værdier,valuta,tid"
"MPK50","Livsforsikringsselskabernes resultatopgørelse","Mio. kr.","2022-11-29T08:00:00","2001","2021",TRUE,"indtægt/udgift,tid"
"MPK51","Livsforsikringsselskabernes balance","Mio. kr.","2022-11-29T08:00:00","2001","2021",TRUE,"aktiv/passiv,tid"
"MPK52","Skadesforsikringsselskabernes resultatopgørelse","Mio. kr.","2022-11-29T08:00:00","2001","2021",TRUE,"indtægt/udgift,tid"
"MPK53","Skadesforsikringsselskabernes balance","Mio. kr.","2022-11-29T08:00:00","2001","2021",TRUE,"aktiv/passiv,tid"
"MPK49","Pensionskasser","Mio. kr.","2022-11-29T08:00:00","2000","2021",TRUE,"aktiv/passiv,type,tid"
"MPK55","Den finansielle sektor, hovedtal","Mia. kr.","2022-11-29T08:00:00","2001","2021",TRUE,"institution,type,tid"
"ISP1","Produktionsindeks for Serviceerhverv","Indeks","2023-07-31T08:00:00","2009M01","2023M05",TRUE,"sæsonkorrigering,branche hovedgrupper,tid"
"PRIS1515","Producentprisindeks for tjenester","Indeks","2023-08-15T08:00:00","2006K1","2023K2",TRUE,"branche,enhed,tid"
"SERV1403","It-servicevirksomhed","1.000 kr.","2022-11-30T08:00:00","2012","2021",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1405","Reklamevirksomhed","1.000 kr.","2022-11-30T08:00:00","2012","2021",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1415","Omsætning for reklamevirksomhed","Pct.","2022-11-30T08:00:00","2012","2021",TRUE,"medier,tid"
"SERV1404","Vikarbureauer og anden personaleformidling","1.000 kr.","2022-11-30T08:00:00","2012","2021",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1414","Solgte vikartimer","Timer","2022-11-30T08:00:00","2012","2021",TRUE,"branche,tid"
"SERV1408","Juridisk bistand","1.000 kr.","2022-11-30T08:00:00","2012","2021",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1418","Rådgivende ingeniørvirksomhed","1.000 kr.","2022-11-30T08:00:00","2012","2021",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1417","Teknisk afprøvning og analyse","1.000 kr.","2022-11-30T08:00:00","2012","2021",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1416","Arkitektvirksomhed","1.000 kr.","2022-11-30T08:00:00","2012","2021",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1420","Markedsanalyse og offentlig meningsmåling","1.000 kr.","2022-11-30T08:00:00","2012","2021",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1406","Bogføring- og revisionsvirksomhed","1.000 kr.","2021-11-29T08:00:00","2012","2020",TRUE,"serviceydelser,omsætning og eksport,tid"
"SERV1407","Anden virksomhedsrådgivning","1.000 kr.","2021-11-29T08:00:00","2012","2020",TRUE,"serviceydelser,omsætning og eksport,tid"
"BARO1","Udviklingsforløb i industrien, kvartalsvis","Pct.","2023-07-21T08:00:00","2005K1","2023K3",TRUE,"branche (DB07),indikator,bedømmelse,forløb,tid"
"BARO2","Vurderinger i industrien, kvartalsvis","Pct.","2023-07-21T08:00:00","2005K1","2023K3",TRUE,"branche (DB07),indikator,bedømmelse,tid"
"BARO3","Produktionsbegrænsninger i industrien","Pct.","2023-07-21T08:00:00","2005K1","2023K3",TRUE,"branche (DB07),type,tid"
"BARO4","Kapacitetsudnyttelse i industrien","Pct.","2023-07-21T08:00:00","2005K1","2023K3",TRUE,"branche (DB07),tid"
"BARO6","Udviklingsforløb i industrien, månedlig","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"branche (DB07),indikator,bedømmelse,forløb,tid"
"BARO7","Vurderinger i industrien, månedlig","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"branche (DB07),indikator,bedømmelse,tid"
"BARO8","Sammensat konjunkturindikator for industrien","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"indikator,sæsonkorrigering,tid"
"BARO9","Varighed af produktion, i antal måneder, dækket af nuværende ordrebeholdning","Antal","2023-07-21T08:00:00","2005K1","2023K3",TRUE,"branche (DB07),tid"
"BARO1K","Udviklingsforløb i industrien, nettotal, kvartalsvis (sæsonkorrigeret)","Pct.","2023-07-21T08:00:00","2005K1","2023K3",TRUE,"indikator,sæsonkorrigering,forløb,tid"
"BARO2K","Vurderinger i industrien, nettotal, kvartalsvis (sæson- og brudkorrigeret)","Pct.","2023-07-21T08:00:00","2005K1","2023K3",TRUE,"indikator,sæsonkorrigering,tid"
"BARO6K","Udviklingsforløb i industrien, nettotal, månedlig (sæsonkorrigeret),","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"indikator,sæsonkorrigering,forløb,tid"
"BARO7K","Vurderinger i industrien, nettotal, månedlig (sæson- og brudkorrigeret)","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"indikator,sæsonkorrigering,tid"
"BARO8K","Sammensat konjunkturindikator for industrien (brudkorrigeret)","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"indikator,sæsonkorrigering,tid"
"KBYG11","Udviklingsforløb for bygge og anlæg","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"branche (DB07),indikator,bedømmelse,forløb,tid"
"KBYG22","Vurdering af ordrebeholdningen i bygge og anlæg","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"branche (DB07),bedømmelse,tid"
"KBYG33","Produktionsbegrænsninger i bygge og anlæg","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"branche (DB07),type,tid"
"KBYG44","Sammensat konjunkturindikator for bygge og anlæg","Pct.","2023-09-22T08:00:00","1998M01","2023M09",TRUE,"indikator,sæsonkorrigering,tid"
"KBYG66","Varighed af arbejde, i antal måneder, dækket af nuværende ordrebeholdning","Antal","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"branche (DB07),tid"
"KBYG11K","Udviklingsforløb i bygge og anlæg, nettotal (sæsonkorrigeret)","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"branche (DB07),indikator,sæsonkorrigering,forløb,tid"
"KBYG22K","Vurdering af ordrebeholdningen i bygge og anlæg, nettotal (sæson- og brudkorrigeret)","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"branche (DB07),indikator,sæsonkorrigering,tid"
"KBYG44K","Sammensat konjunkturindikator for bygge og anlæg (brudkorrigeret)","Pct.","2023-09-22T08:00:00","2005M01","2023M09",TRUE,"indikator,sæsonkorrigering,tid"
"KBD1","Udviklingsforløb i detailhandlen","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"branche (DB07),indikator,bedømmelse,forløb,tid"
"KBD2","Vurdering af varelagre i detailhandlen","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"branche (DB07),bedømmelse,tid"
"KBD3","Sammensat konjunkturindikator for detailhandel","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"indikator,sæsonkorrigering,tid"
"KBD1K","Udviklingsforløb i detailhandlen, nettotal (sæsonkorrigeret)","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"branche,indikator,sæsonkorrigering,forløb,tid"
"KBD2K","Vurdering af varelagre i detailhandlen, nettotal, (sæson- og brudkorrigeret)","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"branche,indikator,sæsonkorrigering,tid"
"KBD3K","Sammensat konjunkturindikator for detailhandel (brudkorrigeret)","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"indikator,sæsonkorrigering,tid"
"KBS1","Udviklingsforløb i serviceerhverv","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"branche (DB07),indikator,bedømmelse,forløb,tid"
"KBS2","Produktionsbegrænsninger i serviceerhverv","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"branche (DB07),type,tid"
"KBS3","Kapacitetsudnyttelse i serviceerhverv (ultimo måneden før)","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"branche (DB07),tid"
"KBS4","Sammensat konjunkturindikator for serviceerhverv","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"indikator,sæsonkorrigering,tid"
"KBS1K","Udviklingsforløb i serviceerhverv, nettotal","Pct.","2023-09-22T08:00:00","2011M05","2023M09",TRUE,"indikator,sæsonkorrigering,forløb,tid"
"IFI01R","Industriens investeringsforventninger","Pct.","2023-04-24T08:00:00","2010","2023",TRUE,"branche (DB07),opgørelse (målingstidspunkt),bedømmelse,tid"
"IFIB","Industriens investeringsforventninger","Pct.","2022-10-28T08:00:00","2010","2023",TRUE,"branche (DB07),påvirkende forhold,tid"
"IFIF","Industriens investeringsforventninger","Pct.","2022-10-28T08:00:00","2010","2023",TRUE,"branche (DB07),formål,tid"
"IFI01","Industriens investeringsforventninger","Pct.","2023-04-24T08:00:00","2010","2023",TRUE,"branche (DB07),bedømmelse,tid"
"IFI02R","Industriens investeringsforventninger","Pct.","2023-04-24T08:00:00","2010","2023",TRUE,"branche (DB07),opgørelse (målingstidspunkt),investeringstype,bedømmelse,tid"
"IFI02","Industriens investeringsforventninger","Pct.","2023-04-24T08:00:00","2010","2023",TRUE,"branche (DB07),investeringstype,bedømmelse,tid"
"IFS01R","Serviceerhvervets investeringsforventninger","Pct.","2023-04-24T08:00:00","2021","2023",TRUE,"branche (DB07),opgørelse (målingstidspunkt),bedømmelse,tid"
"IFSB","Serviceerhvervets investeringsforventninger","Pct.","2023-04-24T08:00:00","2021","2023",TRUE,"branche (DB07),påvirkende forhold,tid"
"IFSF","Serviceerhvervets investeringsforventninger","Pct.","2023-04-24T08:00:00","2021","2023",TRUE,"branche (DB07),formål,tid"
"IFS01","Servicerhvervets investeringsforventninger","Pct.","2023-04-24T08:00:00","2021","2023",TRUE,"branche (DB07),bedømmelse,tid"
"IFS02R","Serviceerhvervets investeringsforventninger","Pct.","2023-04-24T08:00:00","2021","2023",TRUE,"branche (DB07),opgørelse (målingstidspunkt),investeringstype,bedømmelse,tid"
"IFS02","Serviceerhvervets investeringsforventninger","Pct.","2023-04-24T08:00:00","2021","2023",TRUE,"branche (DB07),investeringstype,bedømmelse,tid"
"TILLID","Tillidsindikatorer for erhvervene","Indeks","2023-09-22T08:00:00","1990M01","2023M09",TRUE,"indikator,tid"
"KONCYK1","Konjunkturcyklus","-","2023-09-22T08:00:00","1998M02","2023M09",TRUE,"branche,enhed,tid"
"BIL5","Nyregistrerede motorkøretøjer","Antal","2023-09-08T08:00:00","1992M01","2023M08",TRUE,"køretøjstype,tid"
"BIL55","Nyregistrerede personbiler","Antal","2023-09-08T08:00:00","2007M01","2023M08",TRUE,"registreringsform,tid"
"BIL6","Nyregistreringer, brugtvognshandel og bestand mv.","Antal","2023-09-08T08:00:00","2000M01","2023M08",TRUE,"køretøjstype,enhed,tid"
"BIL50","Nyregistrerede personbiler","-","2023-09-08T08:00:00","2004M01","2023M08",TRUE,"ejerforhold,bil segment,enhed,tid"
"BIL51","Nyregistrerede personbiler","Antal","2023-09-08T08:00:00","2011M01","2023M08",TRUE,"ejerforhold,drivmiddel,tid"
"BIL53","Nyregistrerede motorkøretøjer","Antal","2023-09-08T08:00:00","2018M01","2023M08",TRUE,"område,køretøjstype,brugerforhold,drivmiddel,tid"
"BIL56","Brugte personbiler","Antal","2023-09-08T08:00:00","2011M01","2023M08",TRUE,"enhed,ejerforhold,drivmiddel,tid"
"EE1","Nyregistrerede personbiler","-","2021-09-23T08:00:00","1997M07","2021M06",TRUE,"energieffektivitet,ejerforhold,drivmiddel,tid"
"EE2","Nyregistrerede benzindrevne personbiler","Antal","2021-09-23T08:00:00","1997H2","2021H1",TRUE,"kilometer pr. liter,ejerforhold,tid"
"EE3","Nyregistrerede dieseldrevne personbiler","Antal","2021-09-23T08:00:00","1997H2","2021H1",TRUE,"kilometer pr. liter,ejerforhold,tid"
"TEMA9013","Biler og deres C02-udledning","Indeks","2023-09-14T08:00:00","1990","2022",TRUE,"enhed,tid"
"BIL600","Familiernes bilkøb (faktiske tal)","Antal","2023-06-26T08:00:00","2006","2022",TRUE,"område,købsmønster,tid"
"BIL611","Familiernes bilkøb (andele og fordelinger)","Pct.","2023-06-26T08:00:00","2006","2022",TRUE,"område,enhed,købsmønster,tid"
"BIL62","Familiernes bilkøb (faktiske tal)","Antal","2023-06-26T08:00:00","1999","2022",TRUE,"købstype,familietype,købsmønster,tid"
"BIL63","Familiernes bilkøb (andele og fordelinger)","Pct.","2023-06-26T08:00:00","1999","2022",TRUE,"enhed,familietype,købsmønster,tid"
"BIL64","Familiernes bilkøb (faktiske tal)","Antal","2023-06-26T08:00:00","1999","2021",TRUE,"købstype,uddannelse,købsmønster,tid"
"BIL65","Familiernes bilkøb (andele og fordelinger)","Pct.","2023-06-26T08:00:00","1999","2021",TRUE,"enhed,uddannelse,købsmønster,tid"
"BIL66","Familiernes bilkøb (faktiske tal)","Antal","2023-06-26T08:00:00","1999","2021",TRUE,"købstype,indkomst,købsmønster,tid"
"BIL67","Familiernes bilkøb (andele og fordelinger)","Pct.","2023-06-26T08:00:00","1999","2021",TRUE,"enhed,indkomst,købsmønster,tid"
"BIL68","Familiernes bilkøb (faktiske tal)","Antal","2023-06-26T08:00:00","1999","2021",TRUE,"købstype,boligforhold,købsmønster,tid"
"BIL69","Familiernes bilkøb (andele og fordelinger)","Pct.","2023-06-26T08:00:00","1999","2021",TRUE,"enhed,boligforhold,købsmønster,tid"
"BIL70","Familiernes bilkøb (faktiske tal)","Antal","2023-06-26T08:00:00","1999","2021",TRUE,"købstype,socioøkonomisk status,købsmønster,tid"
"BIL71","Familiernes bilkøb (andele og fordelinger)","Pct.","2023-06-26T08:00:00","1999","2021",TRUE,"enhed,socioøkonomisk status,købsmønster,tid"
"BIL72","Familiernes bilkøb (faktiske tal)","Antal","2023-06-26T08:00:00","2016","2022",TRUE,"bystørrelse,købsmønster,tid"
"BIL73","Familiernes bilkøb (andele og fordelinger)","Pct.","2023-06-26T08:00:00","2016","2022",TRUE,"enhed,bystørrelse,købsmønster,tid"
"BIL800","Familiernes bilrådighed (faktiske tal)","Antal","2023-07-03T08:00:00","2007","2023",TRUE,"område,rådighedsmønster,tid"
"BIL811","Familiernes bilrådighed (andele og fordelinger)","Pct.","2023-07-03T08:00:00","2007","2023",TRUE,"område,enhed,rådighedsmønster,tid"
"BIL82","Familiernes bilrådighed (faktiske tal)","Antal","2023-07-03T08:00:00","2000","2023",TRUE,"bestand,familietype,rådighedsmønster,tid"
"BIL83","Familiernes bilrådighed (andele og fordelinger)","Pct.","2023-07-03T08:00:00","2000","2023",TRUE,"enhed,familietype,rådighedsmønster,tid"
"BIL84","Familiernes bilrådighed (faktiske tal)","Antal","2023-07-03T08:00:00","2000","2022",TRUE,"bestand,uddannelse,rådighedsmønster,tid"
"BIL85","Familiernes bilrådighed (andele og fordelinger)","Pct.","2023-07-03T08:00:00","2000","2022",TRUE,"enhed,uddannelse,rådighedsmønster,tid"
"BIL86","Familiernes bilrådighed (faktiske tal)","Antal","2023-07-03T08:00:00","2000","2022",TRUE,"bestand,indkomst,rådighedsmønster,tid"
"BIL87","Familiernes bilrådighed (andele og fordelinger)","Pct.","2023-07-03T08:00:00","2000","2022",TRUE,"enhed,indkomst,rådighedsmønster,tid"
"BIL88","Familiernes bilrådighed (faktiske tal)","Antal","2023-07-03T08:00:00","2000","2022",TRUE,"bestand,boligforhold,rådighedsmønster,tid"
"BIL89","Familiernes bilrådighed (andele og fordelinger)","Pct.","2023-07-03T08:00:00","2000","2022",TRUE,"enhed,boligforhold,rådighedsmønster,tid"
"BIL90","Familiernes bilrådighed (faktiske tal)","Antal","2023-07-03T08:00:00","2000","2022",TRUE,"bestand,socioøkonomisk status,rådighedsmønster,tid"
"BIL91","Familiernes bilrådighed (andele og fordelinger)","Pct.","2023-07-03T08:00:00","2000","2022",TRUE,"enhed,socioøkonomisk status,rådighedsmønster,tid"
"BIL92","Familiernes bilrådighed (faktiske tal)","Antal","2023-07-03T08:00:00","2013","2023",TRUE,"bystørrelse,rådighedsmønster,tid"
"BIL93","Familiernes bilrådighed (andele og fordelinger)","Pct.","2023-07-03T08:00:00","2013","2023",TRUE,"enhed,bystørrelse,rådighedsmønster,tid"
"BIL54","Bestand af motorkøretøjer","Antal","2023-09-08T08:00:00","2018M01","2023M08",TRUE,"område,køretøjstype,brugerforhold,drivmiddel,tid"
"BIL707","Bestanden af køretøjer pr. 1. januar","Antal","2023-03-24T08:00:00","2007","2023",TRUE,"område,køretøjstype,tid"
"BIL8","Bestand af køretøjer pr. 1. januar","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"køretøjstype,alder,tid"
"BIL710","Bestanden af personbiler pr.1. januar","Antal","2023-03-24T08:00:00","2018","2023",TRUE,"område,ejerforhold,drivmiddel,tid"
"BIL10","Bestanden af personbiler pr. 1. januar","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"drivmiddel,egenvægt,tid"
"BIL11","Bestanden af personbiler pr. 1. januar","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"anvendelse,egenvægt,tid"
"BIL21","Bestanden af personbiler pr. 1. januar","Antal","2023-03-29T08:00:00","2011","2023",TRUE,"alder,drivmiddel,tid"
"BIL52","Bestanden af personbiler","Antal","2023-09-08T08:00:00","2011M01","2023M08",TRUE,"ejerforhold,drivmiddel,tid"
"BIL40","Fremskrivning af personbilbestand","-","2023-03-27T08:00:00","2023","2027",TRUE,"bestanddele,tid"
"BIL15","Bestanden af varebiler pr. 1 januar","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"drivmiddel,totalvægt,tid"
"BIL16","Bestanden af varebiler pr. 1. januar","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"ejerforhold,totalvægt,tid"
"BIL17","Bestanden af varebiler pr. 1. januar","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"ejerforhold,anvendelse,tid"
"BIL18","Bestanden af lastbiler","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"drivmiddel,antal aksler,totalvægt,tid"
"BIL907","Bestand af påhængsvogne pr. 1. januar","Antal","2023-03-24T08:00:00","2007","2023",TRUE,"område,ejerskab,tid"
"BIL12","Bestanden af busser pr. 1. januar","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"drivmiddel,totalvægt,tid"
"BIL13","bestanden af busser pr. 1. januar","Antal","2023-03-24T08:00:00","1993","2023",TRUE,"ejerforhold,totalvægt,tid"
"BIL14","Bestanden af busser pr. 1. januar","-","2023-03-24T08:00:00","1993","2023",TRUE,"anvendelse,passagerantal,enhed,tid"
"BANE51","Jernbanernes rullende materiel pr. 1. januar","Antal","2023-08-31T08:00:00","1990","2023",TRUE,"togtype,tid"
"BANE52","Siddepladser og lasteevne i tog pr. 1. januar","Antal","2023-08-31T08:00:00","1990","2023",TRUE,"vogntype,enhed,tid"
"SKIB11","Danske skibe  pr. 1. januar","-","2022-05-12T08:00:00","1990","2022",TRUE,"skibstype,skibsregister,enhed,tid"
"SKIB12","Danske skibe pr. 1. januar","-","2022-05-12T08:00:00","1994","2022",TRUE,"skibstype,bruttotonnage (BT),enhed,tid"
"SKIB13","Danske skibe 1. januar","-","2022-05-12T08:00:00","1994","2022",TRUE,"skibstype,alder,enhed,tid"
"SKIB14","Danske handelsskibe pr. 1. januar","-","2022-05-12T08:00:00","1990","2022",TRUE,"skibstype,enhed,tid"
"FLYV11","Dansk registrerede fly pr. 1. januar","Antal","2023-08-18T08:00:00","1990","2023",TRUE,"type,enhed,tid"
"VEJ22","Motorkøretøjer pr. døgn","Antal","2022-11-01T08:00:00","1988","2021",TRUE,"vejstrækning,tid"
"VEJ23","Trafikarbejdet med danske køretøjer på danske veje","Mio. køretøjskm","2022-11-01T08:00:00","2000","2021",TRUE,"transportmiddel,tid"
"VEJX1","Vejtrafikindeks (eksperimentel statistik) (tilsvarende uge i 2019=100)","Indeks","2021-09-30T08:00:00","2020U10","2021U38",TRUE,"køretøjstype,område,indikatortype,tid"
"VEJ11","Vejnet","Km","2022-11-01T08:00:00","2007","2022",TRUE,"landsdel,vejtype,tid"
"VEJ2","Investeringer i vejnettet","Mio. kr.","2022-11-02T08:00:00","1990","2021",TRUE,"investeringstype,enhed,tid"
"BANE31","Trafikarbejde med tog","1.000 togkm","2023-08-31T08:00:00","1990","2022",TRUE,"transporttype,tid"
"METROX1","Hverdagspassagerindeks i Københavns metro (eksperimentel statistik)","Indeks","2022-06-16T08:00:00","2020U01","2022U23",TRUE,"sæsonkorrigering,tid"
"BANE41","Jernbanenettet pr. 1. januar","-","2023-08-31T08:00:00","1990","2023",TRUE,"banenet,enhed,tid"
"BANE42","Investeringer i jernbanenettet","Mio. kr.","2023-08-31T08:00:00","1990","2022",TRUE,"investeringstype,enhed,tid"
"BANE53","Investeringer i rullende materiel","Mio. kr.","2023-08-31T08:00:00","1990","2022",TRUE,"investeringstype,enhed,tid"
"SKIB21","Fragtskibes anløb på større havne","-","2023-05-12T08:00:00","1997","2022",TRUE,"flagstat,skibstype,enhed,tid"
"SKIB221","Skibsanløb på danske havne","Antal","2023-05-12T08:00:00","2007","2022",TRUE,"havn,skibstype,bruttotonnage (BT),tid"
"SKIB23","Fragtskibes og krydstogtskibes anløb på større danske havne","Antal","2023-05-12T08:00:00","1997","2022",TRUE,"havn,skibstype,tid"
"AIS1","Anløbsaktivitet i danske havne (eksperimentel statistik)","-","2023-09-08T08:00:00","2017M01","2023M08",TRUE,"landsdel,sæsonkorrigering,enhed,tid"
"SKIB101","Trafikhavnenes skibsanløb, passagerer og godsomsætning","-","2023-05-12T08:00:00","2007","2022",TRUE,"havn,enhed,tid"
"SKIB2","Investeringer i havne","Mio. kr.","2023-09-22T08:00:00","1992","2021",TRUE,"prisenhed,investeringstype,tid"
"FLYV3","Aktivitet på offentlige betjente lufthavne","-","2023-05-23T08:00:00","1990","2022",TRUE,"lufthavn,enhed,tid"
"FLYV21","Flyoperationer på større, betjente danske lufthavne","1.000 stk.","2023-05-23T08:00:00","1990","2022",TRUE,"lufthavn,flyvning,transporttype,tid"
"FLYV1","Offentlige betjente lufthavne","-","2023-05-23T08:00:00","1997","2022",TRUE,"lufthavn,banelængde,tid"
"FLYV2","Faste investeringer i lufthavne","Mio. kr.","2023-09-22T08:00:00","1992","2021",TRUE,"investeringstype,enhed,tid"
"ROR1","Rørledningsnettet","Km","2022-10-04T08:00:00","1981","2021",TRUE,"rørledningstype,tid"
"ROR2","Investeringer i rørledningsnettet","Mio. kr.","2022-10-04T08:00:00","1980","2021",TRUE,"rørledningstype,enhed,tid"
"PKM1","Persontransport","Mio. personkm","2022-12-09T08:00:00","1980","2021",TRUE,"transportmiddel,tid"
"BANE21","Jernbanetransport af passagerer","-","2023-08-31T08:00:00","1990","2022",TRUE,"enhed,transporttype,tid"
"BANE22","International jernbanetransport af passagerer til og fra Danmark","1.000 personer","2023-08-31T08:00:00","2002","2022",TRUE,"land,tid"
"BANE25","Jernbanetransport af passagerer","-","2023-09-14T08:00:00","2006K1","2023K2",TRUE,"enhed,transporttype,tid"
"BANE32","Togtrafik på en hverdag","Antal","2023-08-31T08:00:00","1998","2022",TRUE,"banestrækning,enhed,tid"
"SKIB31","Indenrigs færgetransport","-","2023-05-12T08:00:00","1990","2022",TRUE,"færgerute,enhed,tid"
"SKIB32","Udenrigs færgetransport","-","2023-05-12T08:00:00","1990","2022",TRUE,"færgerute,enhed,tid"
"SKIB33","Indenrigs færgetransport","-","2023-08-24T08:00:00","2000M01","2023M06",TRUE,"færgerute,enhed,tid"
"SKIB34","Udenrigs færgetransport","-","2023-08-24T08:00:00","2000M01","2023M06",TRUE,"færgerute,enhed,tid"
"SKIB35","Krydstogtskibe på danske havne","-","2023-05-12T08:00:00","2002","2022",TRUE,"havn,enhed,tid"
"FLYV31","Passagerer på større offentlige, betjente danske lufthavne","1.000 stk.","2023-05-23T08:00:00","2003","2022",TRUE,"lufthavn,passagerkategori,tid"
"FLYV32","Afrejsende passagerer fra større, offentlige, betjente lufthavne","1.000 stk.","2023-05-23T08:00:00","1990","2022",TRUE,"lufthavn,transporttype,flyvning,tid"
"FLYV33","Passagertransport med rute- og charterfly mellem danske lufthavne","1.000 personer","2023-05-23T08:00:00","2004","2022",TRUE,"påstigning,afstigning,tid"
"FLYV34","Flyrejser med rute- og charterfly mellem større, offentlige, betjente lufthavne og udlandet","1.000 stk.","2023-05-23T08:00:00","2004","2022",TRUE,"lufthavn,destinationsland,retning,tid"
"FLYV35","Passagerer på udenrigsflyvninger","1.000 personer","2023-05-23T08:00:00","2004","2022",TRUE,"rejselængde,flyvning,enhed,tid"
"FLYV91","Afrejsende passagerer fra større, offentlige, betjente lufthavne","1.000 personer","2023-08-18T08:00:00","2001K1","2023K2",TRUE,"lufthavn,transporttype,flyvning,tid"
"FLYV92","Afrejsende passagerer fra større, offentlige, betjente lufthavne","1.000 personer","2023-08-18T08:00:00","2001M01","2023M06",TRUE,"transporttype,flyvning,tid"
"FLYV93","Afrejsende passagerer fra større, offentlige, betjente lufthavne (sæsonkorrigeret)","1.000 personer","2023-08-18T08:00:00","2001M01","2023M06",TRUE,"transporttype,flyvning,tid"
"FLYV36","Persontransportarbejde med fly","Mio. personkm","2023-05-23T08:00:00","1990","2022",TRUE,"transporttype,tid"
"NVG1","National vejgodstransport","-","2023-03-21T08:00:00","1999","2022",TRUE,"enhed,kørselsart,vogntype/totalvægt,bilens alder,turlængde,tid"
"NVG11","National vejgodstransport","-","2023-09-15T08:00:00","1999K1","2023K2",TRUE,"kørselsart,enhed,tid"
"NVG5","Danske lastbiler kapacitetsudnyttelse ved national transport","Pct.","2023-03-21T08:00:00","1999","2022",TRUE,"enhed,turlængde,vogntype/kørselsart,læs,tid"
